Date,ersst,lat
1854-03-01,21.077656745910645,1
1854-04-01,20.959936141967773,1
1854-05-01,23.782747268676758,1
1854-06-01,25.637070655822754,1
1854-07-01,27.683186531066895,1
1854-08-01,28.505380630493164,1
1854-09-01,28.189242362976074,1
1854-10-01,25.338364601135254,1
1854-11-01,24.040371894836426,1
1854-12-01,22.378832817077637,1
1855-01-01,21.489192008972168,1
1855-02-01,20.331113815307617,1
1855-03-01,20.36546516418457,1
1855-04-01,21.34800148010254,1
1855-05-01,23.730202674865723,1
1855-06-01,25.79497718811035,1
1855-07-01,28.31752586364746,1
1855-08-01,28.509511947631836,1
1855-09-01,27.917838096618652,1
1855-10-01,25.983909606933594,1
1855-11-01,23.982975006103516,1
1855-12-01,22.655808448791504,1
1856-01-01,22.044095039367676,1
1856-02-01,21.120760917663574,1
1856-03-01,21.148591995239258,1
1856-04-01,21.146215438842773,1
1856-05-01,22.047505378723145,1
1856-06-01,25.420957565307617,1
1856-07-01,27.54005718231201,1
1856-08-01,27.678823471069336,1
1856-09-01,26.713489532470703,1
1856-10-01,24.946069717407227,1
1856-11-01,23.073026657104492,1
1856-12-01,21.67506980895996,1
1857-01-01,20.56601333618164,1
1857-02-01,20.384475708007813,1
1857-03-01,19.539688110351563,1
1857-04-01,20.86119842529297,1
1857-05-01,23.06387710571289,1
1857-06-01,25.495858192443848,1
1857-07-01,26.910276412963867,1
1857-08-01,27.952409744262695,1
1857-09-01,27.540770530700684,1
1857-10-01,25.33328342437744,1
1857-11-01,23.37589168548584,1
1857-12-01,22.460620880126953,1
1858-01-01,21.45930576324463,1
1858-02-01,20.259352684020996,1
1858-03-01,19.98814582824707,1
1858-04-01,21.628804206848145,1
1858-05-01,23.309462547302246,1
1858-06-01,25.536928176879883,1
1858-07-01,28.1380672454834,1
1858-08-01,27.75404930114746,1
1858-09-01,26.170058250427246,1
1858-10-01,25.17185115814209,1
1858-11-01,23.75217628479004,1
1858-12-01,22.98996925354004,1
1859-01-01,20.86666774749756,1
1859-02-01,20.334580421447754,1
1859-03-01,20.6968355178833,1
1859-04-01,20.8811092376709,1
1859-05-01,23.161707878112793,1
1859-06-01,25.91049575805664,1
1859-07-01,26.90186595916748,1
1859-08-01,27.299120903015137,1
1859-09-01,26.659099578857422,1
1859-10-01,24.883633613586426,1
1859-11-01,23.13416290283203,1
1859-12-01,22.03820037841797,1
1860-01-01,21.44065761566162,1
1860-02-01,20.85836410522461,1
1860-03-01,21.008357048034668,1
1860-04-01,21.201187133789063,1
1860-05-01,22.946358680725098,1
1860-06-01,25.08482265472412,1
1860-07-01,26.98500156402588,1
1860-08-01,27.254014015197754,1
1860-09-01,25.957676887512207,1
1860-10-01,25.50700092315674,1
1860-11-01,23.773832321166992,1
1860-12-01,22.34248161315918,1
1861-01-01,20.62543296813965,1
1861-02-01,20.058274269104004,1
1861-03-01,21.489243507385254,1
1861-04-01,21.43675422668457,1
